game_id,event_num,season,season_type,period,game_clock,description,original_ruling,final_ruling,overturned,crew_chief_id,challenging_team,event_msg_type,challenge_action_number,challenge_action_clock,challenge_action_person_id,resolution_method,challenged_action_number,challenged_period,challenged_clock,challenged_action_type,challenged_action_subtype,challenged_description,challenge_raw_type,taxonomy_category,taxonomy_label,mapping_note
0022400371,409,2024-25,Regular Season,3,PT05M17.00S,Instant Replay3rd Period (11:33 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,409,PT05M17.00S,407,previous_same_clock,406,3,PT05M17.00S,Rebound,Unknown,Nuggets Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400371,648,2024-25,Regular Season,4,PT00M24.80S,Instant Replay4th Period (12:20 AM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,202056.0,,,648,PT00M24.80S,645,person_id_action_number,645,4,PT00M24.80S,Foul,Loose Ball,Jokić L.B.FOUL (P4.PN) (S.Mitchell),Foul: Loose Ball,continuous_off_ball_monitoring,Continuous off-ball monitoring,Mapped from challenged action type and subtype.
0022400372,236,2024-25,Regular Season,2,PT08M40.00S,Instant Replay2nd Period (10:48 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,204058.0,,,236,PT08M40.00S,233,person_id_action_number,233,2,PT08M40.00S,Foul,Personal,Hachimura P.FOUL (P1.PN) (R.Hussey),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400372,270,2024-25,Regular Season,2,PT07M01.00S,Instant Replay2nd Period (10:55 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,204058.0,,,270,PT07M01.00S,267,person_id_action_number,267,2,PT07M01.00S,Foul,Personal,Huerter P.FOUL (P2.T2) (G.Petraitis),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400373,307,2024-25,Regular Season,2,PT00M40.60S,Instant Replay2nd Period (8:04 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627541.0,,,307,PT00M40.60S,304,previous_play,303,2,PT01M00.00S,Free Throw,Free Throw 2 of 2,Embiid Free Throw 2 of 2 (10 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022400373,549,2024-25,Regular Season,4,PT07M30.00S,Instant Replay4th Period (9:06 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627541.0,,,549,PT07M30.00S,547,previous_play,546,4,PT07M35.00S,Rebound,Unknown,Yabusele REBOUND (Off:3 Def:2),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400375,405,2024-25,Regular Season,3,PT04M17.00S,Instant Replay3rd Period (9:40 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,200834.0,,,405,PT04M17.00S,398,person_id_action_number,398,3,PT04M17.00S,Foul,Loose Ball,Hartenstein L.B.FOUL (P4.T2) (J.Williams),Foul: Loose Ball,continuous_off_ball_monitoring,Continuous off-ball monitoring,Mapped from challenged action type and subtype.
0022400376,153,2024-25,Regular Season,1,PT01M40.00S,Instant Replay1st Period (6:36 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,153,PT01M40.00S,149,previous_play,147,1,PT01M43.00S,Turnover,Lost Ball,Knecht Lost Ball Turnover (P1.T6),Turnover: Lost Ball,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400376,512,2024-25,Regular Season,4,PT10M39.00S,Instant Replay4th Period (7:55 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,512,PT10M39.00S,509,previous_same_clock,547,4,PT10M39.00S,Jump Ball,Coach Challenge,Jump Ball (CC) I. Jones vs. Hachimura: Tip to Fox,Stoppage: Jump Ball,stoppage_replay_administration,Stoppage/replay administration,Jump-ball challenge mapped as stoppage administration.
0022400377,239,2024-25,Regular Season,2,PT06M50.00S,Instant Replay2nd Period (8:02 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2714.0,,,239,PT06M50.00S,236,person_id_action_number,236,2,PT06M50.00S,Foul,Shooting,Anthony S.FOUL (P1.T3) (M.Kogut),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400377,610,2024-25,Regular Season,4,PT04M14.00S,Instant Replay4th Period (9:23 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2714.0,,,610,PT04M14.00S,608,previous_play,605,4,PT04M25.00S,Turnover,Step Out of Bounds Turnover,Larsson Step Out of Bounds Turnover (P1.T15),Turnover: Stepped out of Bounds,possession_boundary_adjudication,Possession/boundary adjudication,Step-out turnover mapped to possession/boundary adjudication.
0022400378,582,2024-25,Regular Season,4,PT08M57.00S,Instant Replay4th Period (9:26 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2530.0,,,582,PT08M57.00S,580,previous_play,575,4,PT09M15.00S,Made Shot,Running Pull-Up Jump Shot,Kennard 24' 3PT Running Pull-Up Jump Shot (4 PTS) (LaRavia 3 AST),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022400379,293,2024-25,Regular Season,2,PT02M19.00S,Instant Replay2nd Period (8:32 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2534.0,,,293,PT02M19.00S,290,previous_same_clock,289,2,PT02M19.00S,Rebound,Unknown,Jazz Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400379,360,2024-25,Regular Season,3,PT09M24.00S,Instant Replay3rd Period (8:56 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2534.0,,,360,PT09M24.00S,357,previous_same_clock,358,3,PT09M24.00S,Foul,Technical,Will Hardy Foul:T.FOUL (E.Scott),Foul: Technical,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400381,366,2024-25,Regular Season,3,PT09M28.00S,Instant Replay3rd Period (9:21 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202035.0,,,366,PT09M28.00S,364,previous_same_clock,367,3,PT09M28.00S,Turnover,Out of Bounds - Bad Pass Turnover,Tatum Out of Bounds - Bad Pass Turnover Turnover (P3.T8),Turnover: Out of Bounds - Bad Pass Turnover,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400383,291,2024-25,Regular Season,2,PT03M57.00S,Instant Replay2nd Period (9:23 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2882.0,,,291,PT03M57.00S,287,person_id_action_number,287,2,PT03M57.00S,Foul,Offensive,Edwards OFF.Foul (P1) (S.Wright),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400385,191,2024-25,Regular Season,2,PT08M37.00S,Instant Replay2nd Period (9:17 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,2003.0,,,191,PT08M37.00S,188,person_id_action_number,188,2,PT08M37.00S,Foul,Shooting,Porter Jr. S.FOUL (P1.T1) (T.Ricks),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400385,595,2024-25,Regular Season,4,PT03M21.00S,Instant Replay4th Period (10:42 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2003.0,,,595,PT03M21.00S,591,person_id_action_number,591,4,PT03M21.00S,Foul,Personal,Powell P.FOUL (P3.T3) (R.Acosta),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400386,474,2024-25,Regular Season,3,PT00M25.20S,Instant Replay3rd Period (10:15 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628159.0,,,474,PT00M25.20S,471,previous_same_clock,484,3,PT00M25.20S,Rebound,Unknown,SPURS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400387,72,2024-25,Regular Season,1,PT06M03.00S,Instant Replay1st Period (9:23 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,204058.0,,,72,PT06M03.00S,69,previous_same_clock,84,1,PT06M03.00S,Turnover,Offensive Foul Turnover,Durant Offensive Foul Turnover (P1.T3),Turnover: Offensive Foul Turnover,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400387,477,2024-25,Regular Season,3,PT00M14.30S,Instant Replay3rd Period (10:48 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,204058.0,,,477,PT00M14.30S,474,previous_same_clock,488,3,PT00M14.30S,Rebound,Unknown,SUNS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400387,573,2024-25,Regular Season,4,PT06M44.00S,Instant Replay4th Period (11:06 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,204058.0,,,573,PT06M44.00S,570,previous_same_clock,590,4,PT06M44.00S,Rebound,Unknown,Pistons Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400387,652,2024-25,Regular Season,4,PT00M56.70S,Instant Replay4th Period (11:23 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,204058.0,,,652,PT00M56.70S,650,previous_play,648,4,PT00M58.90S,Rebound,Unknown,Plumlee REBOUND (Off:2 Def:7),Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400388,307,2024-25,Regular Season,2,PT02M50.00S,Instant Replay2nd Period (7:01 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,202901.0,,,307,PT02M50.00S,304,person_id_action_number,304,2,PT02M50.00S,Foul,Personal,Walter P.FOUL (P3.PN) (J.Tiven),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400389,366,2024-25,Regular Season,3,PT06M46.00S,Instant Replay3rd Period (7:26 PM EST) Instant Replay Coach Challenge Overturn Ruling         ,challenged,overturned,1,203591.0,,,366,PT06M46.00S,363,person_id_action_number,363,3,PT06M46.00S,Foul,Offensive,Sabonis OFF.Foul (P3) (M.Ervin),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400390,436,2024-25,Regular Season,3,PT06M14.00S,Instant Replay3rd Period (8:35 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1627519.0,,,436,PT06M14.00S,434,previous_same_clock,433,3,PT06M14.00S,Rebound,Unknown,PELICANS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400390,461,2024-25,Regular Season,3,PT05M02.00S,Instant Replay3rd Period (8:41 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,1627519.0,,,461,PT05M02.00S,457,person_id_action_number,457,3,PT05M02.00S,Foul,Offensive Charge,Porter Jr. Offensive Charge Foul (P2) (J.Williams),Foul: Offensive Charge,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400392,705,2024-25,Regular Season,4,PT00M33.20S,Instant Replay4th Period (9:53 PM EST) Instant Replay Coach Challenge Ruling Stands,challenged,upheld,0,202007.0,,,705,PT00M33.20S,701,person_id_action_number,701,4,PT00M33.20S,Foul,Offensive,Sexton OFF.Foul (P3) (N.Buchert),Foul: Offensive,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400393,637,2024-25,Regular Season,4,PT03M36.00S,Instant Replay4th Period (9:20 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1830.0,,,637,PT03M36.00S,634,previous_same_clock,694,4,PT03M36.00S,Rebound,Unknown,Celtics Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400393,662,2024-25,Regular Season,4,PT01M59.00S,Instant Replay4th Period (9:29 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,1830.0,,,662,PT01M59.00S,659,person_id_action_number,659,4,PT01M59.00S,Foul,Personal,White P.FOUL (P3.T4) (J.Reneau),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400395,38,2024-25,Regular Season,1,PT08M44.00S,Instant Replay1st Period (7:48 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,101283.0,,,38,PT08M44.00S,35,previous_play,34,1,PT09M02.00S,Made Shot,Driving Floating Jump Shot,Young 10' Driving Floating Jump Shot (7 PTS),Unknown,unknown_or_unmapped,Unknown or unmapped,Shot/free-throw linked challenge lacks enough text to infer the challenged ruling.
0022400395,314,2024-25,Regular Season,2,PT00M20.90S,Instant Replay2nd Period (8:33 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,101283.0,,,314,PT00M20.90S,311,previous_play,309,2,PT00M25.60S,Turnover,Bad Pass,A. Edwards Bad Pass Turnover (P3.T9),Turnover: Bad Pass,possession_boundary_adjudication,Possession/boundary adjudication,Mapped from challenged action type and subtype.
0022400399,95,2024-25,Regular Season,1,PT04M49.00S,Instant Replay1st Period (8:24 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2714.0,,,95,PT04M49.00S,91,person_id_action_number,91,1,PT04M49.00S,Foul,Loose Ball,Clarke L.B.FOUL (P1.T2) (N.Green),Foul: Loose Ball,continuous_off_ball_monitoring,Continuous off-ball monitoring,Mapped from challenged action type and subtype.
0022400399,274,2024-25,Regular Season,2,PT06M52.00S,Instant Replay2nd Period (8:51 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2714.0,,,274,PT06M52.00S,270,previous_same_clock,332,2,PT06M52.00S,Rebound,Unknown,Clippers Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400399,544,2024-25,Regular Season,3,PT02M09.00S,Instant Replay3rd Period (9:50 PM EST) Instant Replay Coach Challenge Support Ruling,challenged,upheld,0,2714.0,,,544,PT02M09.00S,541,person_id_action_number,541,3,PT02M09.00S,Foul,Shooting,Pippen Jr. S.FOUL (P3.PN) (N.Green),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400399,635,2024-25,Regular Season,4,PT09M01.00S,Instant Replay4th Period (10:05 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2714.0,,,635,PT09M01.00S,632,previous_same_clock,642,4,PT09M01.00S,Rebound,Unknown,GRIZZLIES Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400400,308,2024-25,Regular Season,2,PT03M10.00S,Instant Replay2nd Period (9:02 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2002.0,,,308,PT03M10.00S,304,person_id_action_number,304,2,PT03M10.00S,Foul,Personal,George P.FOUL (P1.PN) (D.Collins),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400400,529,2024-25,Regular Season,3,PT00M50.30S,Instant Replay3rd Period (9:54 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,2002.0,,,529,PT00M50.30S,526,previous_same_clock,525,3,PT00M50.30S,Rebound,Unknown,THUNDER Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400402,255,2024-25,Regular Season,2,PT04M27.00S,Instant Replay2nd Period (10:56 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628951.0,,,255,PT04M27.00S,252,previous_same_clock,349,2,PT04M27.00S,Rebound,Unknown,NUGGETS Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
0022400402,428,2024-25,Regular Season,3,PT06M04.00S,Instant Replay3rd Period (11:40 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,1628951.0,,,428,PT06M04.00S,424,person_id_action_number,424,3,PT06M04.00S,Foul,Personal,Beal P.FOUL (P1.T2) (J.Butler),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400403,239,2024-25,Regular Season,2,PT07M29.00S,Instant Replay2nd Period (10:52 PM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,239,PT07M29.00S,236,person_id_action_number,236,2,PT07M29.00S,Foul,Shooting,Wiggins S.FOUL (P1.T3) (K.Scott),Foul: Shooting,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400403,579,2024-25,Regular Season,4,PT06M10.00S,Instant Replay4th Period (12:04 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,579,PT06M10.00S,577,previous_play,573,4,PT06M16.00S,Foul,Personal,Schroder P.FOUL (P3.T2) (K.Scott),Foul: Personal,ordinary_contact_foul,Ordinary contact foul,Mapped from challenged action type and subtype.
0022400403,647,2024-25,Regular Season,4,PT00M27.50S,Instant Replay4th Period (12:18 AM EST) Instant Replay Coach Challenge Overturn Ruling,challenged,overturned,1,202056.0,,,647,PT00M27.50S,645,previous_same_clock,644,4,PT00M27.50S,Rebound,Unknown,Pacers Rebound,Rebound,possession_boundary_adjudication,Possession/boundary adjudication,Rebound-linked challenges usually adjudicate possession or boundary state.
